,Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Year,dates_proccessed,Suspect Surrendered,Suspect Captured,Suspects Suicide,Suspects Killed by Cop
889,554027,"May 5, 2016",Florida,Miami,2108 NW 19th Terrace,1,3,0,0,0,,,2016-05-05,0,0,0,0
890,553570,"May 4, 2016",Minnesota,Minneapolis,16th Avenue North and Newton Avenue North,1,7,0,0,0,,,2016-05-04,0,0,0,0
891,551053,"May 1, 2016",Tennessee,Murfreesboro,1955 Old Castle Drive,0,5,0,0,0,,,2016-05-01,0,0,0,0
892,550619,"April 29, 2016",California,Oakland,3200 block of San Pablo Avenue,0,5,0,0,0,,,2016-04-29,0,0,0,0
893,550445,"April 29, 2016",Missouri,Saint Louis (Ferguson),400 block of N Dade Ave,0,4,0,0,0,,,2016-04-29,0,0,0,0
894,549507,"April 27, 2016",Louisiana,Baton Rouge,4300  Block of Kerrit Dr,2,2,0,0,0,,,2016-04-27,0,0,0,0
895,549071,"April 27, 2016",Mississippi,Kilmichael,Pecan Drive,3,1,0,0,1,,,2016-04-27,0,1,0,0
896,548333,"April 26, 2016",Maryland,District Heights (Forestville),6500 block of Hil-Mar Drive,1,4,0,0,0,,,2016-04-26,0,0,0,0
897,547639,"April 25, 2016",Tennessee,Nashville,400 Charlotte Avenue,0,4,0,0,1,,,2016-04-25,0,1,0,0
898,547827,"April 25, 2016",Florida,Miami,1506 Northwest 70th Street,0,5,0,0,0,,,2016-04-25,0,0,0,0
899,546760,"April 24, 2016",Virginia,Halifax,1055 L P Bailey Memorial Hwy,0,4,0,1,1,,,2016-04-24,0,1,0,0
900,547319,"April 24, 2016",Illinois,Chicago (Englewood),2000 block of West 68th Place,2,3,0,0,0,,,2016-04-24,0,0,0,0
901,546818,"April 24, 2016",Colorado,Denver,1400 block of 14th Street,0,4,0,0,1,,,2016-04-24,0,1,0,0
902,546581,"April 23, 2016",Nevada,Las Vegas,1650 South Hollywood Boulevard,1,3,0,0,1,,,2016-04-23,0,1,0,0
903,546244,"April 23, 2016",Alabama,Auburn,1200 block of Lee Road 83,3,1,0,0,1,,,2016-04-23,0,1,0,0
904,546258,"April 23, 2016",New York,New York (Manhattan),West 141st Street and Edgecombe Avenue,0,4,0,0,0,,,2016-04-23,0,0,0,0
905,546550,"April 23, 2016",Kansas,Topeka,3732 SW Topeka Blvd,0,4,1,0,0,,,2016-04-23,0,0,1,0
906,546022,"April 22, 2016",Georgia,Appling,3162 Johnson Drive,5,0,1,0,0,,,2016-04-22,0,0,1,0
907,545525,"April 22, 2016",Ohio,Piketon,4077 Union Hill Rd,8,0,0,0,4,,,2016-04-22,0,4,0,0
908,545501,"April 21, 2016",Maryland,Baltimore,4800 block of Frankford Avenue,0,4,0,0,1,,,2016-04-21,0,1,0,0
909,543441,"April 19, 2016",Alabama,Blountsville,81551 US Highway 278,0,4,1,0,0,,,2016-04-19,0,0,0,1
910,544080,"April 19, 2016",Illinois,Chicago,2700 block of West 53rd Street,1,3,0,0,0,,,2016-04-19,0,0,0,0
911,543132,"April 19, 2016",Illinois,Chicago,1400 block of West 84th Street,1,4,0,0,0,,,2016-04-19,0,0,0,0
912,543244,"April 18, 2016",California,Long Beach,1200 block of E. 17th Street,1,3,0,0,0,,,2016-04-18,0,0,0,0
913,541996,"April 17, 2016",Pennsylvania,Philadelphia,600 block of Westmoreland Street,3,1,0,0,1,,,2016-04-17,0,1,0,0
914,543102,"April 17, 2016",South Carolina,Pelzer,220 Eastview Rd,1,3,0,0,1,,,2016-04-17,0,1,0,0
915,543108,"April 17, 2016",Texas,Edinburg,5021 W St Hwy 107,1,6,0,0,1,,,2016-04-17,0,1,0,0
916,542259,"April 16, 2016",Michigan,Detroit,9500 block of Oakland,1,4,0,0,1,,,2016-04-16,0,1,0,0
917,541987,"April 16, 2016",Florida,Orlando,1100 block of Conley Street,2,4,0,0,2,,,2016-04-16,0,2,0,0
918,542362,"April 16, 2016",Alabama,Enterprise,Baxter Street,0,4,0,0,0,,,2016-04-16,0,0,0,0
919,537825,"April 10, 2016",Wisconsin,Milwaukee,76th and Sheridan,1,3,0,0,0,,,2016-04-10,0,0,0,0
920,537820,"April 10, 2016",California,Los Angeles,84th Street and Towne Avenue,0,4,0,0,0,,,2016-04-10,0,0,0,0
921,537311,"April 9, 2016",Tennessee,Memphis,Mt Moriah Road and Ridgeway Road,0,4,0,0,0,,,2016-04-09,0,0,0,0
922,539705,"April 9, 2016",Alabama,Anniston,West 15th Street and Crawford Avenue,0,4,0,0,0,,,2016-04-09,0,0,0,0
923,537085,"April 9, 2016",New Mexico,Albuquerque,2600 block of Mesa Drive SE,0,4,0,0,1,,,2016-04-09,0,1,0,0
924,535927,"April 7, 2016",Illinois,Chicago,2200 block of East 70th Place,0,4,0,0,0,,,2016-04-07,0,0,0,0
925,532604,"March 31, 2016",Illinois,Chicago (Englewood),6800 block of South Throop,0,4,0,0,0,,,2016-03-31,0,0,0,0
926,530049,"March 27, 2016",Louisiana,Shreveport,Hearne Ave and Hollywood Ave,0,4,0,0,0,,,2016-03-27,0,0,0,0
927,528614,"March 25, 2016",Illinois,Chicago,4500 block of West West End Avenue,0,4,0,0,0,,,2016-03-25,0,0,0,0
928,529488,"March 25, 2016",Colorado,Denver,8501 E. Alameda Avenue,0,4,0,0,0,,,2016-03-25,0,0,0,0
929,526380,"March 21, 2016",Illinois,Chicago,5700 block of West Washington Boulevard,0,4,0,0,0,,,2016-03-21,0,0,0,0
930,525464,"March 19, 2016",Florida,Plantation,12050 NW 4th Court,1,4,0,0,0,,,2016-03-19,0,0,0,0
931,525301,"March 19, 2016",Alabama,Wetumpka,South Shelby Street,2,2,0,0,1,,,2016-03-19,0,1,0,0
932,523044,"March 15, 2016",Georgia,Atlanta,Donald Lee Hollowell Drive,0,5,0,0,0,,,2016-03-15,0,0,0,0
933,522122,"March 13, 2016",Florida,Fort Myers,50 South Road,0,4,0,0,0,,,2016-03-13,0,0,0,0
934,521821,"March 12, 2016",Oregon,Portland,16126 S.E. Stark St.,0,4,0,0,1,,,2016-03-12,0,1,0,0
935,521074,"March 12, 2016",California,Oakland,I-880 and I-80,0,4,0,0,0,,,2016-03-12,0,0,0,0
936,520767,"March 11, 2016",Michigan,Detroit,2600 block of Hazelwood,2,2,0,0,0,,,2016-03-11,0,0,0,0
937,520290,"March 11, 2016",New Jersey,Trenton,Oliver Avenue,0,5,0,0,0,,,2016-03-11,0,0,0,0
938,519541,"March 9, 2016",Pennsylvania,Pittsburgh (Wilkinsburg),1304 Franklin Ave,6,2,0,0,0,,,2016-03-09,0,0,0,0
939,518266,"March 8, 2016",Texas,San Antonio,Sherman St,2,3,0,0,0,,,2016-03-08,0,0,0,0
940,517895,"March 7, 2016",Louisiana,Lafayette,800 block of Martin Luther King Jr. Drive,0,4,0,0,0,,,2016-03-07,0,0,0,0
941,518436,"March 7, 2016",Kansas,Kansas City,3000 block of South 36th Street,5,0,0,0,1,,,2016-03-07,0,1,0,0
942,517058,"March 6, 2016",Massachusetts,Chelsea,120 Washington Avenue,1,6,0,0,1,,,2016-03-06,0,1,0,0
943,517073,"March 6, 2016",California,Compton,900 block of West Victoria Street,1,9,0,0,0,,,2016-03-06,0,0,0,0
944,517114,"March 6, 2016",Georgia,Roswell,890 Atlanta St,0,4,0,0,1,,,2016-03-06,0,1,0,0
945,516758,"March 5, 2016",Kansas,Wichita,116 North Mead,0,4,0,0,0,,,2016-03-05,0,0,0,0
946,516341,"March 4, 2016",Ohio,Columbus,900 E 5th Ave,1,3,0,0,1,,,2016-03-04,0,1,0,0
947,513640,"February 28, 2016",California,Mira Loma,5500 block of Etiwanda Ave,1,3,0,0,1,,,2016-02-28,0,1,0,0
948,513549,"February 28, 2016",Michigan,Detroit,8800 block of Livernois,0,5,0,0,0,,,2016-02-28,0,0,0,0
949,512880,"February 27, 2016",Virginia,Woodbridge (Lake Ridge),13051 Lashmere Ct,2,2,0,0,1,,,2016-02-27,0,1,0,0
950,512073,"February 26, 2016",Washington,Belfair,300 block of Horseshoe Rd,4,0,1,0,0,,,2016-02-26,0,0,1,0
951,511436,"February 25, 2016",Kansas,Hesston,200 S Ridge Rd,3,14,1,0,0,,,2016-02-25,0,0,0,1
952,509897,"February 23, 2016",Arizona,Glendale,4812 West Sunnyside Ave,4,0,1,0,0,,,2016-02-23,0,0,0,1
953,510769,"February 23, 2016",Florida,Daytona Beach,1042 Sheridan Road,0,4,0,0,2,,,2016-02-23,0,2,0,0
954,509707,"February 21, 2016",Texas,Houston,5100 block of Idaho Street,0,5,0,0,0,,,2016-02-21,0,0,0,0
955,508879,"February 21, 2016",Missouri,Hazelwood,7217 N Lindbergh Blvd,1,3,0,0,3,,,2016-02-21,0,3,0,0
956,508341,"February 20, 2016",Florida,Tampa,2810 E. Bearss Ave,1,3,0,0,0,,,2016-02-20,0,0,0,0
957,508640,"February 20, 2016",Michigan,Kalamazoo,5581 Cracker Barrel Blvd,6,2,0,0,1,,,2016-02-20,0,1,0,0
958,508356,"February 20, 2016",Alabama,Bessemer,200 block of Elm Street,1,3,0,0,0,,,2016-02-20,0,0,0,0
959,508510,"February 20, 2016",Florida,Orlando,446 S Parramore Ave,0,4,0,0,1,,,2016-02-20,0,1,0,0
960,508113,"February 20, 2016",Mississippi,Iuka,231 Co Rd 201,1,3,1,0,0,,,2016-02-20,0,0,0,1
961,590221,"February 19, 2016",Missouri,Edgerton,4100 block of Buena Vista Road,4,0,0,0,1,,,2016-02-19,0,1,0,0
962,507998,"February 19, 2016",California,Vallejo,509 Porter Street,1,3,0,0,0,,,2016-02-19,0,0,0,0
963,505420,"February 14, 2016",Alabama,Eutaw,50 Earnest Friday Rd,0,5,0,0,2,,,2016-02-14,0,2,0,0
964,504879,"February 14, 2016",Texas,Houston,8449 Gulf Freeway,0,4,1,0,0,,,2016-02-14,0,0,0,1
965,504996,"February 13, 2016",Louisiana,Marrero,5425 Lapalco Boulevard,0,4,0,0,1,,,2016-02-13,0,1,0,0
966,501256,"February 7, 2016",Mississippi,Pass Christian,Davis Avenue,2,4,0,0,5,,,2016-02-07,0,5,0,0
967,501233,"February 7, 2016",Florida,Orlando,7432 Universal Blvd,2,10,0,0,4,,,2016-02-07,0,4,0,0
968,501168,"February 7, 2016",New York,Rochester,547 State St,1,7,0,0,4,,,2016-02-07,0,4,0,0
969,501349,"February 7, 2016",Illinois,Chicago (Englewood),6500 block of South Green Street,0,4,0,0,0,,,2016-02-07,0,0,0,0
970,501267,"February 6, 2016",California,Los Angeles,12800 block of Cook Street,1,3,0,0,0,,,2016-02-06,0,0,0,0
971,500629,"February 6, 2016",Florida,Apopka,10th Street,0,4,0,0,0,,,2016-02-06,0,0,0,0
972,500556,"February 6, 2016",Florida,Tampa,8123 N Nebraska Ave,2,6,0,0,0,,,2016-02-06,0,0,0,0
973,499422,"February 3, 2016",District of Columbia,Washington,1500 block of Butler St SE,0,4,0,0,0,,,2016-02-03,0,0,0,0
974,495940,"January 30, 2016",Arizona,Glendale,67th and Missouri Avenue,3,5,0,0,0,,,2016-01-30,0,0,0,0
975,494378,"January 27, 2016",Virginia,Chesapeake,1401 N. George Washington Hwy,5,0,1,0,0,,,2016-01-27,0,0,1,0
976,493536,"January 26, 2016",Washington,Seattle,Airport Way S. and S. Atlantic St.,2,3,0,0,1,,,2016-01-26,0,1,0,0
977,493085,"January 25, 2016",California,Perris,140 S. D Street,1,4,0,0,1,,,2016-01-25,0,1,0,0
978,491312,"January 23, 2016",California,Los Angeles,8105 Avalon Blvd,2,2,0,0,0,,,2016-01-23,0,0,0,0
979,486728,"January 17, 2016",Virginia,Gloucester,Ditchley Dr and Gill Ln,1,3,0,0,1,,,2016-01-17,0,1,0,0
980,483750,"January 11, 2016",Delaware,Wilmington,900 block of Brown Street,1,4,0,0,0,,,2016-01-11,0,0,0,0
981,481849,"January 8, 2016",District of Columbia,Washington,1700 E Capitol St NE,0,4,0,0,0,,,2016-01-08,0,0,0,0
982,481900,"January 8, 2016",Illinois,Chicago,1500 block of South Kedzie,1,4,0,0,0,,,2016-01-08,0,0,0,0
983,481429,"January 7, 2016",Tennessee,Memphis,3800 block of Kerwood Avenue,1,3,0,0,1,,,2016-01-07,0,1,0,0
984,479613,"January 6, 2016",Florida,Lakeland,2312 East Magnolia Street,3,1,0,0,4,,,2016-01-06,0,4,0,0
985,1017372,"December 31, 2017",Colorado,Littleton (Highlands Ranch),3404 E County Line Rd,1,6,1,0,0,,,2017-12-31,0,0,0,1
986,1017422,"December 31, 2017",Illinois,Chicago,2335 Howard St,0,4,0,0,0,,,2017-12-31,0,0,0,0
987,1018118,"December 31, 2017",New Jersey,Long Branch,635 Wall St,4,0,0,0,1,,,2017-12-31,0,1,0,0
988,1015666,"December 27, 2017",Nevada,Las Vegas,3750 E Bonanza Rd,2,2,0,0,1,,,2017-12-27,0,1,0,0
989,1015336,"December 26, 2017",Florida,Miami,NW 18th Ave and 86th Ter,0,5,0,0,0,,,2017-12-26,0,0,0,0
990,1013983,"December 24, 2017",Mississippi,Vicksburg,1111 Mulberry Street,0,5,0,0,1,,,2017-12-24,0,1,0,0
991,1014052,"December 24, 2017",Alabama,Troy,100 block of Chapman St,1,4,0,0,1,,,2017-12-24,0,1,0,0
992,1014971,"December 23, 2017",Louisiana,Eunice,100 block of City Avenue,1,3,0,0,1,,,2017-12-23,0,1,0,0
993,1013377,"December 23, 2017",Alabama,Birmingham,3rd Ave N and 9th St N,0,4,0,0,0,,,2017-12-23,0,0,0,0
994,1012704,"December 21, 2017",Louisiana,Lafayette,1500 block of N University Avenue,0,4,0,0,0,,,2017-12-21,0,0,0,0
995,1011953,"December 21, 2017",Pennsylvania,Philadelphia,6600 block of Dorel St,0,0,1,3,0,,,2017-12-21,0,0,0,1
996,1009629,"December 16, 2017",Mississippi,Mc Cool (Mccool),Ferguson Rd,0,4,0,0,1,,,2017-12-16,0,1,0,0
997,1008310,"December 15, 2017",California,Pacoima,13041 Jouett Street,0,5,0,0,0,,,2017-12-15,0,0,0,0
998,1007054,"December 13, 2017",Ohio,Columbus,200 block of E Barthman Ave,1,3,0,0,0,,,2017-12-13,0,0,0,0
999,1006150,"December 12, 2017",Kentucky,Louisville,17th and Gallagher Streets,0,4,0,0,3,,,2017-12-12,0,3,0,0
1000,1006446,"December 12, 2017",Texas,Garland,1301 Rivercrest Ln,0,4,0,0,0,,,2017-12-12,0,0,0,0
1001,1004454,"December 9, 2017",Massachusetts,Boston,Proctor St,0,4,0,0,1,,,2017-12-09,0,1,0,0
1002,1002514,"December 6, 2017",Illinois,Chicago,4620 N Broadway,0,4,0,0,0,,,2017-12-06,0,0,0,0
1003,1001566,"December 4, 2017",Pennsylvania,Pittsburgh,7200 block of Everton St,2,2,0,0,0,,,2017-12-04,0,0,0,0
1004,1000479,"December 3, 2017",Tennessee,Memphis,656 Marshall Ave,1,3,0,0,2,,,2017-12-03,0,2,0,0
1005,999969,"December 2, 2017",Michigan,Detroit,5200 Woodward Avenue,0,4,0,0,1,,,2017-12-02,0,1,0,0
1006,998843,"November 30, 2017",Michigan,Detroit,11000 block of Gunston,1,4,0,0,0,,,2017-11-30,0,0,0,0
1007,994323,"November 24, 2017",Mississippi,Brookhaven,119 Martin Street,1,6,0,0,0,,,2017-11-24,0,0,0,0
1008,995015,"November 24, 2017",Ohio,Cleveland,11618 Buckeye Rd,1,5,0,0,5,,,2017-11-24,0,5,0,0
1009,991017,"November 18, 2017",Minnesota,Minneapolis,3600 block of N Emerson Ave,0,4,0,0,0,,,2017-11-18,0,0,0,0
1010,990974,"November 17, 2017",Louisiana,New Iberia,900 Block of Mississippi St,0,4,0,0,0,,,2017-11-17,0,0,0,0
1011,989838,"November 16, 2017",Georgia,Columbus,1400 block of 15th Street,0,7,0,0,0,,,2017-11-16,0,0,0,0
1012,988824,"November 14, 2017",California,Richmond,900 Block of View Dr,2,2,0,0,0,,,2017-11-14,0,0,0,0
1013,987611,"November 14, 2017",California,Corning,17357 Stagecoach Rd,5,12,1,0,0,,,2017-11-14,0,0,1,0
1014,986236,"November 12, 2017",Indiana,Gary,4601 Melton Rd,0,7,0,0,1,,,2017-11-12,0,1,0,0
1015,987134,"November 12, 2017",California,Fresno,S Calvin Ave,0,5,0,0,0,,,2017-11-12,0,0,0,0
1016,986816,"November 12, 2017",Georgia,Atlanta,50 Lower Alabama St,2,2,0,0,1,,,2017-11-12,0,1,0,0
1017,985582,"November 11, 2017",Texas,Dallas,2532 Martin Luther King Jr Blvd,1,3,0,0,0,,,2017-11-11,0,0,0,0
1018,985832,"November 11, 2017",North Carolina,Fayetteville,2835 Bragg Blvd,1,4,0,1,0,,,2017-11-11,0,0,0,0
1019,986092,"November 11, 2017",Louisiana,New Orleans,Forstall St and Burgundy St,1,5,0,0,0,,,2017-11-11,0,0,0,0
1020,984822,"November 10, 2017",Ohio,Dayton (Trotwood),193 Olive Rd,0,4,0,0,0,,,2017-11-10,0,0,0,0
1021,984455,"November 9, 2017",Pennsylvania,Philadelphia,1800 block of Ringgold,0,4,0,0,0,,,2017-11-09,0,0,0,0
1022,980577,"November 5, 2017",Texas,Sutherland Springs,216 4th St,26,20,1,0,0,,,2017-11-05,0,0,1,0
1023,980269,"November 4, 2017",Texas,Austin,N Lamar Blvd and Masterson Pass,0,4,0,0,1,,,2017-11-04,0,1,0,0
1024,980192,"November 4, 2017",Ohio,Youngstown,2810 Market St,0,4,0,0,0,,,2017-11-04,0,0,0,0
1025,980060,"November 4, 2017",California,Santa Monica,1515 Ocean Avenue,1,3,0,0,0,,,2017-11-04,0,0,0,0
1026,979651,"November 3, 2017",Minnesota,Minneapolis,10th Ave S and E 24th St,0,4,0,0,1,,,2017-11-03,0,1,0,0
1027,980258,"November 3, 2017",California,Gardena,E 163rd St and S Main St,0,4,0,0,0,,,2017-11-03,0,0,0,0
1028,980004,"November 3, 2017",New York,Buffalo,147 Roosevelt Ave,0,4,0,0,0,,,2017-11-03,0,0,0,0
1029,980401,"November 3, 2017",Louisiana,Lacombe,27600 block of Mirmar Street,0,4,1,0,1,,,2017-11-03,0,1,0,1
1030,975600,"October 29, 2017",Texas,Austin,5500 block of Ave F,1,3,0,0,1,,,2017-10-29,0,1,0,0
1031,975817,"October 28, 2017",Ohio,Toledo,1327 N Huron St,0,4,0,0,0,,,2017-10-28,0,0,0,0
1032,974704,"October 28, 2017",Virginia,Petersburg,N Sycamore St and Franklin,1,3,0,0,0,,,2017-10-28,0,0,0,0
1033,974051,"October 27, 2017",Kentucky,Louisville,1716 Prentice St,0,6,0,0,0,,,2017-10-27,0,0,0,0
1034,974411,"October 27, 2017",California,San Francisco,1100 block of Fillmore,0,4,0,0,0,,,2017-10-27,0,0,0,0
1035,966895,"October 23, 2017",California,Clearlake Oaks,13000 block of Anchor Village,2,3,0,0,1,,,2017-10-23,0,1,0,0
1036,966153,"October 22, 2017",Connecticut,Hartford,Wethersfield Avenue and Elliott Street,0,4,0,0,0,,,2017-10-22,0,0,0,0
1037,966178,"October 22, 2017",Alabama,Lanett,1606 19th St Sw,2,7,0,0,2,,,2017-10-22,0,2,0,0
1038,965066,"October 21, 2017",Florida,Tampa,400 block of E Nordica St,0,4,0,0,0,,,2017-10-21,0,0,0,0
1039,965077,"October 21, 2017",Florida,Jacksonville,164 E Eubanks St,0,4,0,0,0,,,2017-10-21,0,0,0,0
1040,965756,"October 21, 2017",Tennessee,Nashville,1277 12th Ave S,0,4,0,0,0,,,2017-10-21,0,0,0,0
1041,965251,"October 21, 2017",Pennsylvania,Chester,1200 block of W Carlas Ln,0,4,0,0,0,,,2017-10-21,0,0,0,0
1042,962359,"October 18, 2017",Maryland,Edgewood,2111 Emmorton Park Rd,3,3,0,0,1,,,2017-10-18,0,1,0,0
1043,962155,"October 17, 2017",New York,Brooklyn,181 Martense St,0,4,0,0,0,,,2017-10-17,0,0,0,0
1044,962623,"October 16, 2017",Mississippi,Meridian,6010 5th St,1,3,0,0,2,,,2017-10-16,0,2,0,0
1045,960036,"October 15, 2017",Texas,Houston,6233 Gulfton St,2,2,0,0,0,,,2017-10-15,0,0,0,0
1046,959126,"October 15, 2017",Arizona,Phoenix,107th Ave and Camelback Rd,1,3,0,0,0,,,2017-10-15,0,0,0,0
1047,957980,"October 12, 2017",California,Aliso Viejo,6 Asbury Ct,2,2,0,0,1,,,2017-10-12,0,1,0,0
1048,957562,"October 11, 2017",Ohio,Pedro,15497 SR 93,4,0,0,0,1,,,2017-10-11,0,1,0,0
1049,956990,"October 10, 2017",California,Long Beach,1601 E Anaheim St,2,2,0,0,2,,,2017-10-10,0,2,0,0
1050,956942,"October 10, 2017",California,San Francisco,25th St and Treat Ave,0,4,0,0,0,,,2017-10-10,0,0,0,0
1051,955268,"October 9, 2017",Texas,Houston,3352 Old Spanish Trail,0,5,0,0,0,,,2017-10-09,0,0,0,0
1052,954428,"October 7, 2017",Arizona,Phoenix,87th Ave and Thomas Rd,0,4,0,0,0,,,2017-10-07,0,0,0,0
1053,953156,"October 6, 2017",Illinois,Chicago,8000 block of S Marshfield,0,5,0,0,0,,,2017-10-06,0,0,0,0
1054,952720,"October 5, 2017",Arizona,Casa Grande,400 block of W 13th Street,4,0,0,0,2,,,2017-10-05,0,2,0,0
1055,952220,"October 3, 2017",Florida,Miami,2051 NW 65th St,0,4,0,0,0,,,2017-10-03,0,0,0,0
1056,945990,"October 1, 2017",Kansas,Lawrence,1000 block of Massachusetts St,3,2,0,0,3,,,2017-10-01,0,3,0,0
1057,946496,"October 1, 2017",Nevada,Las Vegas,3950 Las Vegas Blvd S,60,439,1,0,0,,,2017-10-01,0,0,1,0
1058,946138,"September 30, 2017",Tennessee,Memphis,800 block of Kerr Avenue,1,3,0,0,0,,,2017-09-30,0,0,0,0
1059,944448,"September 28, 2017",Louisiana,New Orleans,2001 N Rocheblave St,1,3,0,0,0,,,2017-09-28,0,0,0,0
1060,942628,"September 26, 2017",Pennsylvania,Philadelphia,100 block of Pastorius St,1,3,0,0,1,,,2017-09-26,0,1,0,0
1061,942522,"September 26, 2017",Tennessee,Memphis,2531 Chelsea Ave,0,4,0,0,1,,,2017-09-26,0,1,0,0
1062,942830,"September 26, 2017",Maryland,Baltimore,3200 block of Lyndale Ave,2,2,0,0,0,,,2017-09-26,0,0,0,0
1063,941144,"September 24, 2017",Maryland,Baltimore,500 block of E. Patapsco Avenue,0,4,0,0,0,,,2017-09-24,0,0,0,0
1064,940554,"September 24, 2017",Tennessee,Antioch,3890 Pin Hook Rd,1,7,0,1,1,,,2017-09-24,0,1,0,0
1065,940644,"September 24, 2017",New York,Syracuse,1226 E Fayette St,0,4,0,0,0,,,2017-09-24,0,0,0,0
1066,1974755,"September 24, 2017",Pennsylvania,Philadelphia,3400 block of H St,0,4,0,0,0,,,2017-09-24,0,0,0,0
1067,941257,"September 24, 2017",New Jersey,Mays Landing,6000 block of Hoover Dr,1,3,0,0,1,,,2017-09-24,0,1,0,0
1068,939834,"September 23, 2017",California,Bakersfield,818 Real Rd,1,4,0,0,3,,,2017-09-23,0,3,0,0
1069,940068,"September 23, 2017",Illinois,Danville,Seminary St and Jackson St,0,5,0,0,0,,,2017-09-23,0,0,0,0
1070,940142,"September 23, 2017",Connecticut,Hartford,1164 Albany Ave,2,2,0,0,1,,,2017-09-23,0,1,0,0
1071,939482,"September 20, 2017",Indiana,Gary,4300 block of 23rd Ct,0,5,0,0,0,,,2017-09-20,0,0,0,0
1072,936028,"September 17, 2017",Michigan,Detroit,5000 block of Stanton Street,1,3,0,0,0,,,2017-09-17,0,0,0,0
1073,935928,"September 17, 2017",Virginia,Petersburg,300 Mistletoe St,1,4,0,0,3,,,2017-09-17,0,3,0,0
1074,934036,"September 16, 2017",South Carolina,Columbia,920 Lady Street,0,7,0,1,4,,,2017-09-16,0,4,0,0
1075,933957,"September 15, 2017",Illinois,Chicago,4700 block of S Fairfield Ave,4,0,0,0,0,,,2017-09-15,0,0,0,0
1076,932526,"September 13, 2017",Tennessee,Memphis,1000 block of Morehead St,1,5,0,0,0,,,2017-09-13,0,0,0,0
1077,932181,"September 13, 2017",Washington,Rockford,14626 S Jackson Rd,1,3,0,0,1,,,2017-09-13,0,1,0,0
1078,932906,"September 13, 2017",Pennsylvania,York,400 block of S Duke St,0,4,0,0,0,,,2017-09-13,0,0,0,0
1079,932619,"September 13, 2017",Pennsylvania,Philadelphia,3100 block of N 2nd St,0,4,0,0,0,,,2017-09-13,0,0,0,0
1080,930569,"September 10, 2017",Texas,Plano,1712 West Spring Creek Parkway,8,1,1,0,0,,,2017-09-10,0,0,0,1
1081,930266,"September 10, 2017",Louisiana,New Orleans,2101 N Claiborne Ave,1,3,0,0,1,,,2017-09-10,0,1,0,0
1082,931139,"September 9, 2017",Alabama,Selma,Kings Bend Road,0,4,0,0,0,,,2017-09-09,0,0,0,0
1083,928380,"September 6, 2017",Illinois,Chicago,2700 block of Madison,0,4,0,0,0,,,2017-09-06,0,0,0,0
1084,927277,"September 4, 2017",Illinois,Bellwood,1000 block of Bellwood Ave,0,4,0,0,0,,,2017-09-04,0,0,0,0
1085,926766,"September 3, 2017",California,Inglewood,10100 block of S Firmona Ave,2,3,0,0,1,,,2017-09-03,0,1,0,0
1086,925809,"September 2, 2017",Kentucky,Louisville,8008 Watterson Trl,0,4,0,0,2,,,2017-09-02,0,2,0,0
1087,925436,"September 2, 2017",Illinois,Chicago,8300 block of S Hermitage,1,3,0,0,0,,,2017-09-02,0,0,0,0
1088,922184,"August 28, 2017",New Mexico,Clovis,701 N Main St,2,4,0,0,1,,,2017-08-28,0,1,0,0
1089,921733,"August 27, 2017",California,Sacramento,7760 24th St,1,4,0,0,3,,,2017-08-27,0,3,0,0
1090,921653,"August 27, 2017",Indiana,Evansville,1127 Chestnut St,1,3,0,0,1,,,2017-08-27,0,1,0,0
1091,921289,"August 25, 2017",Florida,Gainesville,1600 NE 8th Ave,0,4,0,0,1,,,2017-08-25,0,1,0,0
1092,920513,"August 24, 2017",Missouri,Saint Louis,10400 block of Balmoral Dr,4,0,0,0,1,,,2017-08-24,0,1,0,0
1093,918204,"August 22, 2017",Illinois,Chicago,300 block of N Central Ave,0,4,0,0,0,,,2017-08-22,0,0,0,0
1094,917820,"August 21, 2017",North Carolina,Whitakers,980 Fishing Creek Rd,4,0,0,0,1,,,2017-08-21,0,1,0,0
1095,917793,"August 21, 2017",New Jersey,Newark,Fabyan Place,0,4,0,0,0,,,2017-08-21,0,0,0,0
1096,918061,"August 21, 2017",New Jersey,Newark,700 block of S 19th St,1,3,0,0,0,,,2017-08-21,0,0,0,0
1097,917713,"August 21, 2017",Maryland,Baltimore,Cottage Avenue and Park Heights Avenue,1,3,0,0,1,,,2017-08-21,0,1,0,0
1098,917838,"August 21, 2017",Tennessee,Memphis,262 Decatur St,0,4,0,0,0,,,2017-08-21,0,0,0,0
1099,916808,"August 20, 2017",New York,Brooklyn,100th St and Ave M,0,4,0,0,0,,,2017-08-20,0,0,0,0
1100,916848,"August 20, 2017",Illinois,Chicago,11901 S Loomis St,2,5,0,0,0,,,2017-08-20,0,0,0,0
1101,916551,"August 19, 2017",Ohio,Cleveland,11143 Superior Ave,1,4,0,0,3,,,2017-08-19,0,3,0,0
1102,914819,"August 16, 2017",New York,Wyandanch,Merritt Ave and 15th St,0,4,0,0,0,,,2017-08-16,0,0,0,0
1103,913924,"August 14, 2017",California,North Hollywood,Morrison St and Klump Ave,2,2,0,0,0,,,2017-08-14,0,0,0,0
1104,912805,"August 13, 2017",Pennsylvania,Philadelphia,39th St and Melon St,0,5,0,0,0,,,2017-08-13,0,0,0,0
